2018-06-06 20:10:52,857 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT COUNT(*) AS `__count` FROM `blog_article` WHERE `blog_article`.`category_id` = 4; args=(4,)
2018-06-06 20:10:52,861 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2018-06-06 20:10:52,866 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2018-06-06 20:10:52,869 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 8; args=(8,)
2018-06-06 20:10:52,870 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 7; args=(7,)
2018-06-06 20:10:52,872 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 6; args=(6,)
2018-06-06 20:10:52,877 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_ad`.`id`, `blog_ad`.`title`, `blog_ad`.`description`, `blog_ad`.`image_url`, `blog_ad`.`callback_url`, `blog_ad`.`date_publish`, `blog_ad`.`index` FROM `blog_ad` ORDER BY `blog_ad`.`index` ASC, `blog_ad`.`id` ASC; args=()
2018-06-06 20:10:52,895 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.006) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2018-06-06 20:10:52,898 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'j9ukw7bktjgce71kfbugae1dabngr117' AND `django_session`.`expire_date` > '2018-06-06 20:10:52.897023'); args=('j9ukw7bktjgce71kfbugae1dabngr117', u'2018-06-06 20:10:52.897023')
2018-06-06 20:10:52,899 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar` FROM `blog_user` WHERE `blog_user`.`id` = 18; args=(18,)
2018-06-06 20:10:52,909 [Thread-496:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2018-06-06 20:10:54,057 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:10:54,058 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:10:54,059 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` WHERE `blog_category`.`id` = 3; args=(3,)
2018-06-06 20:10:54,061 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_article` WHERE `blog_article`.`category_id` = 3; args=(3,)
2018-06-06 20:10:54,064 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2018-06-06 20:10:54,071 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2018-06-06 20:10:54,073 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 8; args=(8,)
2018-06-06 20:10:54,074 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 7; args=(7,)
2018-06-06 20:10:54,077 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 6; args=(6,)
2018-06-06 20:10:54,092 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_ad`.`id`, `blog_ad`.`title`, `blog_ad`.`description`, `blog_ad`.`image_url`, `blog_ad`.`callback_url`, `blog_ad`.`date_publish`, `blog_ad`.`index` FROM `blog_ad` ORDER BY `blog_ad`.`index` ASC, `blog_ad`.`id` ASC; args=()
2018-06-06 20:10:54,100 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2018-06-06 20:10:54,103 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'j9ukw7bktjgce71kfbugae1dabngr117' AND `django_session`.`expire_date` > '2018-06-06 20:10:54.101378'); args=('j9ukw7bktjgce71kfbugae1dabngr117', u'2018-06-06 20:10:54.101378')
2018-06-06 20:10:54,105 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar` FROM `blog_user` WHERE `blog_user`.`id` = 18; args=(18,)
2018-06-06 20:10:54,120 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`category_id` = 3 ORDER BY `blog_article`.`date_publish` DESC LIMIT 4; args=(3,)
2018-06-06 20:10:54,122 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 8; args=(8,)
2018-06-06 20:10:54,125 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 8; args=(8,)
2018-06-06 20:10:54,142 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.011) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 4; args=(4,)
2018-06-06 20:10:54,144 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 4; args=(4,)
2018-06-06 20:10:54,146 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 3; args=(3,)
2018-06-06 20:10:54,153 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=(3,)
2018-06-06 20:10:54,159 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 2; args=(2,)
2018-06-06 20:10:54,161 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2; args=(2,)
2018-06-06 20:10:54,167 [Thread-497:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2018-06-06 20:10:57,116 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:10:57,117 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:10:57,118 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` WHERE `blog_category`.`id` = 1; args=(1,)
2018-06-06 20:10:57,120 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `blog_article` WHERE `blog_article`.`category_id` = 1; args=(1,)
2018-06-06 20:10:57,122 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2018-06-06 20:10:57,124 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2018-06-06 20:10:57,126 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 8; args=(8,)
2018-06-06 20:10:57,137 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 7; args=(7,)
2018-06-06 20:10:57,138 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 6; args=(6,)
2018-06-06 20:10:57,141 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_ad`.`id`, `blog_ad`.`title`, `blog_ad`.`description`, `blog_ad`.`image_url`, `blog_ad`.`callback_url`, `blog_ad`.`date_publish`, `blog_ad`.`index` FROM `blog_ad` ORDER BY `blog_ad`.`index` ASC, `blog_ad`.`id` ASC; args=()
2018-06-06 20:10:57,157 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2018-06-06 20:10:57,161 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'j9ukw7bktjgce71kfbugae1dabngr117' AND `django_session`.`expire_date` > '2018-06-06 20:10:57.161038'); args=('j9ukw7bktjgce71kfbugae1dabngr117', u'2018-06-06 20:10:57.161038')
2018-06-06 20:10:57,164 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar` FROM `blog_user` WHERE `blog_user`.`id` = 18; args=(18,)
2018-06-06 20:10:57,169 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`category_id` = 1 ORDER BY `blog_article`.`date_publish` DESC LIMIT 2; args=(1,)
2018-06-06 20:10:57,178 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.007) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 7; args=(7,)
2018-06-06 20:10:57,182 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 7; args=(7,)
2018-06-06 20:10:57,186 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 6; args=(6,)
2018-06-06 20:10:57,203 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 6; args=(6,)
2018-06-06 20:10:57,210 [Thread-498:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2018-06-06 20:10:59,581 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:10:59,582 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:10:59,583 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` WHERE `blog_category`.`id` = 3; args=(3,)
2018-06-06 20:10:59,585 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_article` WHERE `blog_article`.`category_id` = 3; args=(3,)
2018-06-06 20:10:59,587 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2018-06-06 20:10:59,588 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2018-06-06 20:10:59,589 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 8; args=(8,)
2018-06-06 20:10:59,590 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 7; args=(7,)
2018-06-06 20:10:59,591 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 6; args=(6,)
2018-06-06 20:10:59,592 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_ad`.`id`, `blog_ad`.`title`, `blog_ad`.`description`, `blog_ad`.`image_url`, `blog_ad`.`callback_url`, `blog_ad`.`date_publish`, `blog_ad`.`index` FROM `blog_ad` ORDER BY `blog_ad`.`index` ASC, `blog_ad`.`id` ASC; args=()
2018-06-06 20:10:59,605 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2018-06-06 20:10:59,620 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'j9ukw7bktjgce71kfbugae1dabngr117' AND `django_session`.`expire_date` > '2018-06-06 20:10:59.608380'); args=('j9ukw7bktjgce71kfbugae1dabngr117', u'2018-06-06 20:10:59.608380')
2018-06-06 20:10:59,621 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar` FROM `blog_user` WHERE `blog_user`.`id` = 18; args=(18,)
2018-06-06 20:10:59,632 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.007) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`category_id` = 3 ORDER BY `blog_article`.`date_publish` DESC LIMIT 4; args=(3,)
2018-06-06 20:10:59,636 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 8; args=(8,)
2018-06-06 20:10:59,639 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 8; args=(8,)
2018-06-06 20:10:59,650 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 4; args=(4,)
2018-06-06 20:10:59,655 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 4; args=(4,)
2018-06-06 20:10:59,657 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 3; args=(3,)
2018-06-06 20:10:59,659 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=(3,)
2018-06-06 20:10:59,660 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag` INNER JOIN `blog_article_tag` ON ( `blog_tag`.`id` = `blog_article_tag`.`tag_id` ) WHERE `blog_article_tag`.`article_id` = 2; args=(2,)
2018-06-06 20:10:59,663 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT COUNT(*) AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2; args=(2,)
2018-06-06 20:10:59,678 [Thread-499:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_tag`.`id`, `blog_tag`.`name` FROM `blog_tag`; args=()
2018-06-06 20:11:04,219 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:11:04,220 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-06-06 20:11:04,220 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` WHERE `blog_category`.`id` = 4; args=(4,)
2018-06-06 20:11:04,222 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT COUNT(*) AS `__count` FROM `blog_article` WHERE `blog_article`.`category_id` = 4; args=(4,)
2018-06-06 20:11:04,224 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2018-06-06 20:11:04,225 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2018-06-06 20:11:04,229 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 8; args=(8,)
2018-06-06 20:11:04,234 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 7; args=(7,)
2018-06-06 20:11:04,236 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id` FROM `blog_article` WHERE `blog_article`.`id` = 6; args=(6,)
2018-06-06 20:11:04,242 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_ad`.`id`, `blog_ad`.`title`, `blog_ad`.`description`, `blog_ad`.`image_url`, `blog_ad`.`callback_url`, `blog_ad`.`date_publish`, `blog_ad`.`index` FROM `blog_ad` ORDER BY `blog_ad`.`index` ASC, `blog_ad`.`id` ASC; args=()
2018-06-06 20:11:04,257 [Thread-500:139725272819456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
